   0.2200000    9.9922104199e-01    1.0000000000e-08    4.8753148685e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6617016666e-01   -6.0367962551e+00    6.7658234671e-03   -4.1879125141e-01    3.5260177256e-01   -5.0850738608e-02    2.4398462738e-02
   0.2250000    9.9918108106e-01    1.0000000000e-08    4.8989252208e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6685720630e-01   -6.0614495335e+00    6.7658234671e-03   -4.1868116194e-01    3.5716353873e-01   -5.1743404636e-02    2.4879872702e-02
   0.2300000    9.9914197737e-01    1.0000000000e-08    4.9192885049e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6754248166e-01   -6.0901400175e+00    6.7658234671e-03   -4.1856947000e-01    3.5716218486e-01   -5.2615321222e-02    2.5363512453e-02
   0.2350000    9.9910391879e-01    1.0000000000e-08    4.9364431708e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6822600625e-01   -6.1229621773e+00    6.7658234671e-03   -4.1845600725e-01    3.5716216670e-01   -5.3465533243e-02    2.5849789399e-02
   0.2400000    9.9906709377e-01    1.0000000000e-08    4.9504293215e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6890779343e-01   -6.1600127086e+00    6.7658234671e-03   -4.1834060654e-01    3.5716214747e-01   -5.4329993625e-02    2.6338762555e-02
   0.2450000    9.9903169172e-01    1.0000000000e-08    4.9612899269e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.6958785637e-01   -6.2013910088e+00    6.7658234671e-03   -4.1822310120e-01    3.5716212769e-01   -5.5194891069e-02    2.6830777274e-02
   0.2500000    9.9899790353e-01    1.0000000000e-08    4.9690704623e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7026620810e-01   -6.2471996674e+00    6.7658234671e-03   -4.1810332433e-01    3.5260241522e-01   -5.6038492666e-02    2.7326074695e-02
   0.2550000    9.9896592219e-01    1.0000000000e-08    4.9738170258e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7094286147e-01   -6.2975449682e+00    6.7658234671e-03   -4.1798110820e-01    3.5716383933e-01   -5.6859686550e-02    2.7824845511e-02
   0.2600000    9.9893594349e-01    1.0000000000e-08    4.9755737445e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7161782916e-01   -6.3525374048e+00    6.7658234671e-03   -4.1785628358e-01    3.5716207442e-01   -5.7657314622e-02    2.8327461801e-02
   0.2650000    9.9890816679e-01    1.0000000000e-08    4.9743806053e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7229112372e-01   -6.4122922066e+00    6.7658234671e-03   -4.1772867902e-01    3.6315778573e-01   -5.8456272984e-02    2.8834029686e-02
   0.2700000    9.9888279595e-01    1.0000000000e-08    4.9702726432e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7273906335e-01   -6.4769298781e+00    6.7658234671e-03   -4.1759812030e-01    3.5952437653e-01   -5.9279638538e-02    2.9344753421e-02
   0.2750000    9.9886004028e-01    1.0000000000e-08    4.9632807940e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7340959679e-01   -6.5465767513e+00    6.7658234671e-03   -4.1746442966e-01    3.6315780274e-01   -6.0079563286e-02    2.9859858482e-02
   0.2800000    9.9884011563e-01    1.0000000000e-08    4.9534596829e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7407848977e-01   -6.6213655530e+00    6.7658234671e-03   -4.1732742523e-01    3.5952438454e-01   -6.0854623962e-02    3.0379536255e-02
   0.2850000    9.9882324566e-01    1.0000000000e-08    4.9415468201e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7474575428e-01   -6.7014359896e+00    6.7658234671e-03   -4.1718692028e-01    3.6315782761e-01   -6.1603346081e-02    3.0904027259e-02
   0.2900000    9.9880966311e-01    1.0000000000e-08    4.9268201591e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7518969842e-01   -6.7869353520e+00    6.7658234671e-03   -4.1704272258e-01    3.5952439875e-01   -6.2359145978e-02    3.1433634591e-02
   0.2950000    9.9879961133e-01    1.0000000000e-08    4.9093170001e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7607544506e-01   -6.8780191428e+00    6.7658234671e-03   -4.1689463368e-01    3.6315785785e-01   -6.3143137134e-02    3.1968315790e-02
   0.3000000    9.9879334593e-01    1.0000000000e-08    4.8890739930e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7651725442e-01   -6.9748517295e+00    6.7658234671e-03   -4.1674244819e-01    3.5952442079e-01   -6.3900262760e-02    3.2508322363e-02
   0.3050000    9.9879113663e-01    1.0000000000e-08    4.8661251954e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7761870174e-01   -7.0776070263e+00    6.7658234671e-03   -4.1658595301e-01    3.6315789311e-01   -6.4628832216e-02    3.3053934451e-02
   0.3100000    9.9879326930e-01    1.0000000000e-08    4.8405009762e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7805805901e-01   -7.1864692075e+00    6.7658234671e-03   -4.1642492661e-01    3.5952445067e-01   -6.5327111236e-02    3.3605227553e-02
   0.3150000    9.9880004826e-01    1.0000000000e-08    4.8122279573e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7871579632e-01   -7.3016334569e+00    6.7658234671e-03   -4.1625913814e-01    3.6315793392e-01   -6.6038723084e-02    3.4162321871e-02
   0.3200000    9.9881179886e-01    1.0000000000e-08    4.7813298315e-01    1.9531250000e-02    1.9531250000e-02    3.9062500000e-03    2.7937198509e-01   -7.4233067574e+00    6.7658234671e-03   -4.1608834667e-01    3.5952448883e-01   -6.6781182292e-02    3.4725529550e-02
