   2.3750000    8.3060774687e-03    7.8899688358e-04
   2.3800000    8.3041354249e-03    7.9786212785e-04
   2.3850000    8.3021813458e-03    8.0690054908e-04
   2.3900000    8.2997916419e-03    8.1609508932e-04
   2.3950000    8.2966710990e-03    8.2542939532e-04
   2.4000000    8.2921232832e-03    8.3487338132e-04
   2.4050000    8.2865985293e-03    8.4443105592e-04
   2.4100000    8.2813632218e-03    8.5410167002e-04
   2.4150000    8.2772614637e-03    8.6387128145e-04
   2.4200000    8.2746362553e-03    8.7371687606e-04
   2.4250000    8.2732909066e-03    8.8360878137e-04
   2.4300000    8.2724044904e-03    8.9351496495e-04
   2.4350000    8.2716817945e-03    9.0343957730e-04
   2.4400000    8.2710953484e-03    9.1340207874e-04
   2.4450000    8.2703896746e-03    9.2343298136e-04
   2.4500000    8.2690042753e-03    9.3355495285e-04
   2.4550000    8.2664408535e-03    9.4378445243e-04
   2.4600000    8.2627361147e-03    9.5412205054e-04
   2.4650000    8.2583565426e-03    9.6455134904e-04
   2.4700000    8.2536788987e-03    9.7504535832e-04
   2.4750000    8.2488843318e-03    9.8557802927e-04
   2.4800000    8.2440226239e-03    9.9613059876e-04
   2.4850000    8.2391177345e-03    1.0066908501e-03
   2.4900000    8.2342593573e-03    1.0172469201e-03
   2.4950000    8.2296293005e-03    1.0277805636e-03
   2.5000000    8.2254417590e-03    1.0382654470e-03
   2.5050000    8.2218252603e-03    1.0486730070e-03
   2.5100000    8.2187102697e-03    1.0589834448e-03
   2.5150000    8.2157905665e-03    1.0691958188e-03
   2.5200000    8.2125898387e-03    1.0793305007e-03
   2.5250000    8.2086053638e-03    1.0894218050e-03
   2.5300000    8.2034553493e-03    1.0995052977e-03
   2.5350000    8.1969591878e-03    1.1096042041e-03
   2.5400000    8.1891267773e-03    1.1197230472e-03
   2.5450000    8.1800880565e-03    1.1298503558e-03
   2.5500000    8.1700186342e-03    1.1399676733e-03
   2.5550000    8.1591010267e-03    1.1500600573e-03
   2.5600000    8.1475241731e-03    1.1601228696e-03
   2.5650000    8.1354936584e-03    1.1701616611e-03
   2.5700000    8.1232205140e-03    1.1801900469e-03
   2.5750000    8.1108737569e-03    1.1902264057e-03
   2.5800000    8.0985084885e-03    1.2002943671e-03
   2.5850000    8.0860022554e-03    1.2104280378e-03
   2.5900000    8.0730364655e-03    1.2206798346e-03
